CustomerID,total_spend,num_invoices,num_unique_items,recency_days,country,saw_discount,purchased_again
16875.0,2023.47,9,94,63,United Kingdom,0,0
16877.0,853.72,6,111,11,United Kingdom,0,1
16878.0,0.0,2,3,24,United Kingdom,1,1
16880.0,1519.08,7,121,30,United Kingdom,0,1
16881.0,432.0,1,1,66,United Kingdom,1,0
16882.0,705.12,3,39,66,United Kingdom,1,0
16883.0,276.73,2,33,186,United Kingdom,1,0
16884.0,429.84000000000003,2,26,37,United Kingdom,1,1
16885.0,471.51,3,82,14,United Kingdom,1,1
16887.0,194.88,1,35,34,United Kingdom,1,1
16889.0,1578.67,3,112,194,United Kingdom,1,0
16891.0,809.7,5,166,1,United Kingdom,0,1
16892.0,496.84000000000003,7,88,0,United Kingdom,0,1
16893.0,145.93,1,44,366,United Kingdom,1,0
16895.0,219.14,1,57,64,United Kingdom,1,0
16897.0,213.03,3,37,298,United Kingdom,1,0
16898.0,444.46,4,151,25,United Kingdom,0,1
16899.0,1281.56,6,80,7,United Kingdom,0,1
16900.0,187.6900000000001,5,79,11,United Kingdom,0,1
16902.0,1706.88,1,43,115,United Kingdom,1,0
16903.0,373.24,1,50,28,United Kingdom,1,1
16904.0,3754.27,16,387,3,United Kingdom,0,1
16905.0,3085.48,8,117,4,United Kingdom,0,1
16906.0,579.77,4,74,81,United Kingdom,0,0
16907.0,981.65,5,89,28,United Kingdom,0,1
16909.0,364.14,2,18,63,United Kingdom,1,0
16910.0,1510.06,8,318,3,United Kingdom,0,1
16912.0,2528.67,14,89,22,United Kingdom,0,1
16913.0,113.44,1,8,289,United Kingdom,1,0
16914.0,208.46,1,25,35,United Kingdom,1,1
16915.0,621.6800000000001,6,46,8,United Kingdom,0,1
16916.0,576.26,2,129,23,United Kingdom,1,1
16917.0,391.52,1,9,276,United Kingdom,1,0
16918.0,1043.34,7,97,49,United Kingdom,0,0
16919.0,2596.45,11,141,155,United Kingdom,0,0
16921.0,169.79,1,50,60,United Kingdom,1,0
16923.0,6666.83,26,316,11,United Kingdom,0,1
16924.0,739.5,4,69,20,United Kingdom,0,1
16926.0,230.25,1,14,370,United Kingdom,1,0
16927.0,543.05,3,5,115,United Kingdom,1,0
16928.0,2781.5,19,72,79,United Kingdom,0,0
16929.0,1295.39,7,51,3,United Kingdom,0,1
16930.0,380.55,3,47,25,United Kingdom,1,1
16931.0,4604.22,21,448,4,United Kingdom,0,1
16932.0,161.94,1,44,52,United Kingdom,1,0
16933.0,530.08,5,44,0,United Kingdom,0,1
16934.0,950.9300000000001,2,59,54,United Kingdom,1,0
16936.0,262.68,1,56,25,United Kingdom,1,1
16938.0,1903.13,5,212,8,United Kingdom,0,1
16940.0,3049.88,3,226,51,United Kingdom,1,0
16942.0,1894.11,10,159,12,United Kingdom,0,1
16943.0,816.73,3,23,211,United Kingdom,1,0
16945.0,4345.5,19,137,21,United Kingdom,0,1
16947.0,406.48,1,21,235,United Kingdom,1,0
16948.0,435.02,3,15,138,United Kingdom,1,0
16949.0,1161.27,7,57,3,United Kingdom,0,1
16950.0,1178.56,3,39,56,United Kingdom,1,0
16951.0,1262.75,4,73,122,United Kingdom,0,0
16952.0,167.61,2,16,108,United Kingdom,1,0
16953.0,20.8,1,1,29,United Kingdom,1,1
16954.0,2085.08,9,40,0,United Kingdom,0,1
16955.0,493.67,5,18,184,United Kingdom,0,0
16956.0,292.34,2,16,8,United Kingdom,1,1
16957.0,416.64,2,15,238,United Kingdom,1,0
16959.0,117.35000000000001,1,7,86,United Kingdom,1,0
16960.0,507.05,3,92,38,United Kingdom,1,0
16961.0,234.17,1,14,115,United Kingdom,1,0
16963.0,110.55000000000001,1,7,186,United Kingdom,1,0
16965.0,201.19,1,26,226,United Kingdom,1,0
16966.0,2148.47,10,9,7,United Kingdom,0,1
16967.0,319.02,1,21,188,United Kingdom,1,0
16968.0,439.43,2,31,3,United Kingdom,1,1
16969.0,650.41,3,42,38,United Kingdom,1,0
16971.0,232.20999999999998,2,41,2,United Kingdom,1,1
16976.0,251.51999999999998,1,2,266,United Kingdom,1,0
16978.0,344.33,1,39,77,United Kingdom,1,0
16979.0,1809.05,8,64,3,United Kingdom,0,1
16980.0,1078.96,2,71,254,United Kingdom,1,0
16982.0,384.06,1,22,60,United Kingdom,1,0
16983.0,1920.2,8,112,12,United Kingdom,0,1
16984.0,4392.42,5,354,77,United Kingdom,0,0
16985.0,5461.62,11,62,16,United Kingdom,0,1
16986.0,1873.2,2,3,29,United Kingdom,1,1
16987.0,1625.05,7,74,2,United Kingdom,0,1
16988.0,126.12,1,7,4,United Kingdom,1,1
16989.0,1133.25,6,7,6,United Kingdom,0,1
16990.0,179.0,1,1,218,United Kingdom,1,0
16992.0,1601.8600000000001,6,85,10,United Kingdom,0,1
16995.0,-1.25,1,1,371,United Kingdom,1,0
16996.0,1427.46,9,14,29,United Kingdom,0,1
16997.0,702.0,3,7,287,United Kingdom,1,0
16998.0,287.02000000000004,6,2,149,United Kingdom,0,0
16999.0,484.82,2,21,22,United Kingdom,1,1
17001.0,3989.57,11,75,0,United Kingdom,0,1
17002.0,1487.78,4,41,72,United Kingdom,0,0
17004.0,1412.94,2,38,45,United Kingdom,1,0
17006.0,781.78,4,37,4,United Kingdom,0,1
17007.0,877.4300000000001,7,50,50,United Kingdom,0,0
17010.0,185.46,2,11,16,United Kingdom,1,1
17011.0,270.9,1,15,29,United Kingdom,1,1
17014.0,565.58,4,63,7,United Kingdom,0,1
17015.0,1842.56,3,182,28,United Kingdom,1,1
17017.0,8574.11,27,88,2,United Kingdom,0,1
17018.0,920.1,2,15,40,United Kingdom,1,0
17019.0,1272.61,4,166,10,United Kingdom,0,1
17022.0,71.0,1,7,30,United Kingdom,1,1
17024.0,95.85,3,2,44,United Kingdom,1,0
17025.0,357.77,3,8,60,United Kingdom,1,0
17026.0,154.82999999999998,2,4,184,United Kingdom,1,0
17027.0,848.59,7,110,78,United Kingdom,0,0
17029.0,716.0,2,1,110,United Kingdom,1,0
17030.0,146.87,1,11,63,United Kingdom,1,0
17031.0,380.35,2,19,11,United Kingdom,1,1
17033.0,1030.14,3,24,85,United Kingdom,1,0
17034.0,734.5699999999999,4,28,15,United Kingdom,0,1
17035.0,388.33,3,27,245,United Kingdom,1,0
17037.0,1253.22,2,75,77,United Kingdom,1,0
17038.0,112.4,1,22,29,United Kingdom,1,1
17040.0,449.73,1,15,137,United Kingdom,1,0
17041.0,1065.77,4,59,26,United Kingdom,0,1
17042.0,1044.3799999999999,5,74,2,United Kingdom,0,1
17043.0,1735.18,4,100,31,United Kingdom,0,1
17044.0,897.4300000000001,3,8,8,United Kingdom,1,1
17045.0,339.44,3,20,112,United Kingdom,1,0
17046.0,642.02,1,22,156,United Kingdom,1,0
17047.0,1100.9,3,59,84,United Kingdom,1,0
17048.0,864.32,6,41,114,United Kingdom,0,0
17049.0,5594.78,11,201,2,United Kingdom,0,1
17050.0,3228.84,6,169,95,United Kingdom,0,0
17051.0,247.14000000000001,1,40,193,United Kingdom,1,0
17052.0,413.75,1,72,27,United Kingdom,1,1
17053.0,496.38,2,13,128,United Kingdom,1,0
17054.0,1353.83,6,64,27,United Kingdom,0,1
17058.0,1179.89,3,51,81,United Kingdom,1,0
17059.0,3095.04,5,292,29,United Kingdom,0,1
17060.0,234.24,1,5,265,United Kingdom,1,0
17061.0,5116.13,12,57,73,United Kingdom,0,0
17062.0,534.47,5,53,313,United Kingdom,0,0
17063.0,1421.59,11,66,8,United Kingdom,0,1
17064.0,859.35,3,53,58,United Kingdom,1,0
17065.0,-112.35,1,1,142,United Kingdom,1,0
17068.0,4531.34,22,116,11,United Kingdom,0,1
17069.0,2655.2200000000003,13,111,27,United Kingdom,0,1
17070.0,312.14,1,62,113,United Kingdom,1,0
17071.0,2385.48,14,102,8,United Kingdom,0,1
17073.0,1446.09,4,142,17,United Kingdom,0,1
17075.0,813.77,5,62,17,United Kingdom,0,1
17076.0,841.0799999999999,3,17,35,United Kingdom,1,1
17078.0,378.2,2,28,35,United Kingdom,1,1
17079.0,118.80000000000001,1,2,77,United Kingdom,1,0
17080.0,285.5,3,8,21,United Kingdom,1,1
17081.0,290.16,2,55,24,United Kingdom,1,1
17082.0,2003.85,2,75,32,United Kingdom,1,1
17083.0,1405.78,3,24,108,United Kingdom,1,0
17084.0,2949.75,2,146,34,United Kingdom,1,1
17085.0,1555.05,6,116,122,United Kingdom,0,0
17086.0,2050.08,6,76,6,United Kingdom,0,1
17088.0,1991.01,4,96,27,United Kingdom,0,1
17090.0,2041.8500000000001,8,45,3,United Kingdom,0,1
17091.0,3802.81,10,119,2,United Kingdom,0,1
17092.0,1777.78,4,99,49,United Kingdom,0,0
17094.0,270.20000000000005,2,14,317,United Kingdom,1,0
17095.0,1088.2,6,70,21,United Kingdom,0,1
17096.0,992.6800000000001,7,46,8,United Kingdom,0,1
17097.0,937.92,9,153,1,Spain,0,1
17100.0,971.74,2,65,17,United Kingdom,1,1
17101.0,1621.73,4,28,9,United Kingdom,0,1
17102.0,25.5,1,1,261,United Kingdom,1,0
17105.0,665.78,2,80,158,United Kingdom,1,0
17107.0,10380.43,7,269,32,United Kingdom,0,1
17109.0,869.6800000000001,8,107,28,United Kingdom,0,1
17110.0,163.29999999999998,1,12,164,United Kingdom,1,0
17111.0,248.61,1,29,46,United Kingdom,1,0
17114.0,747.22,10,85,5,United Kingdom,0,1
17115.0,806.9000000000001,5,33,7,United Kingdom,0,1
17117.0,116.19999999999999,1,9,287,United Kingdom,1,0
17118.0,157.02,1,10,317,United Kingdom,1,0
17119.0,593.61,3,35,2,United Kingdom,1,1
17120.0,307.46,1,18,232,United Kingdom,1,0
17122.0,138.32,1,7,118,United Kingdom,1,0
17123.0,345.29999999999995,1,9,161,United Kingdom,1,0
17124.0,298.89,1,31,184,United Kingdom,1,0
17125.0,259.35,1,34,49,United Kingdom,1,0
17126.0,991.85,7,189,151,United Kingdom,0,0
17128.0,157.09,1,14,334,United Kingdom,1,0
17131.0,2463.17,5,78,4,United Kingdom,0,1
17133.0,4892.240000000001,7,13,15,United Kingdom,0,1
17134.0,425.0,2,21,106,United Kingdom,1,0
17135.0,1139.73,7,34,15,United Kingdom,0,1
17138.0,380.5,1,24,275,United Kingdom,1,0
17139.0,10585.57,15,309,15,United Kingdom,0,1
17140.0,465.32,1,16,246,United Kingdom,1,0
17142.0,579.0,1,15,238,United Kingdom,1,0
17144.0,984.57,2,42,0,United Kingdom,1,1
17146.0,749.78,3,33,105,United Kingdom,1,0
17147.0,1679.64,6,70,22,United Kingdom,0,1
17148.0,124.88,1,9,51,United Kingdom,1,0
17152.0,1503.5,4,9,194,United Kingdom,0,0
17153.0,213.78,1,14,23,United Kingdom,1,1
17154.0,329.34,1,23,74,United Kingdom,1,0
17155.0,251.70000000000002,2,19,17,United Kingdom,1,1
17157.0,306.55,3,11,7,United Kingdom,1,1
17158.0,1266.97,3,53,31,United Kingdom,1,1
17159.0,1534.73,4,96,21,United Kingdom,0,1
17160.0,3518.03,6,111,30,United Kingdom,0,1
17162.0,1707.21,11,81,28,United Kingdom,0,1
17163.0,293.1,2,3,21,United Kingdom,1,1
17164.0,2466.4,8,92,32,United Kingdom,0,1
17165.0,158.68,1,10,283,United Kingdom,1,0
17166.0,189.49,3,11,38,United Kingdom,1,0
17169.0,816.88,4,51,49,United Kingdom,0,0
17171.0,224.91,1,16,288,United Kingdom,1,0
17172.0,313.26,2,16,74,United Kingdom,1,0
17173.0,3755.65,9,36,4,United Kingdom,0,1
17174.0,59.9,1,4,217,United Kingdom,1,0
17175.0,1430.94,5,42,43,United Kingdom,0,0
17176.0,306.13,1,15,201,United Kingdom,1,0
17179.0,711.79,3,56,177,United Kingdom,1,0
17180.0,780.38,6,91,55,United Kingdom,0,0
17181.0,239.92000000000002,2,23,56,United Kingdom,1,0
17183.0,3286.9100000000003,8,42,7,United Kingdom,0,1
17186.0,144.0,2,1,46,United Kingdom,1,0
17187.0,203.95,1,10,226,United Kingdom,1,0
17188.0,2275.58,9,71,10,United Kingdom,0,1
17189.0,384.40000000000003,2,52,105,United Kingdom,1,0
17190.0,249.74,3,19,58,United Kingdom,1,0
17191.0,2095.13,7,163,27,United Kingdom,0,1
17193.0,1674.46,9,17,35,United Kingdom,0,1
17194.0,262.62,2,26,273,United Kingdom,1,0
17197.0,1013.01,1,29,29,United Kingdom,1,1
17198.0,692.22,3,89,23,United Kingdom,1,1
17201.0,342.63,1,38,53,United Kingdom,1,0
17203.0,3563.85,6,116,35,United Kingdom,0,1
17204.0,1352.91,9,47,168,United Kingdom,0,0
17205.0,384.08,1,13,53,United Kingdom,1,0
17206.0,204.24,1,7,52,United Kingdom,1,0
17211.0,2299.67,9,150,26,United Kingdom,0,1
17212.0,226.85,1,4,252,United Kingdom,1,0
17213.0,2741.08,11,85,39,United Kingdom,0,0
17214.0,984.12,7,79,59,United Kingdom,0,0
17217.0,113.5,1,9,233,United Kingdom,1,0
17218.0,1960.72,10,146,3,United Kingdom,0,1
17219.0,114.23,1,24,31,United Kingdom,1,1
17220.0,3198.25,14,303,23,United Kingdom,0,1
17221.0,335.13,2,59,6,United Kingdom,1,1
17222.0,354.15,1,27,64,United Kingdom,1,0
17223.0,426.79,2,43,309,United Kingdom,1,0
17226.0,393.49,1,21,308,United Kingdom,1,0
17227.0,939.32,6,28,18,United Kingdom,0,1
17228.0,1906.09,8,140,15,United Kingdom,0,1
17229.0,318.76,2,39,95,United Kingdom,1,0
17230.0,3466.67,11,51,263,United Kingdom,0,0
17231.0,3127.82,14,294,11,United Kingdom,0,1
17232.0,421.52,2,30,2,United Kingdom,1,1
17233.0,190.88,1,25,34,United Kingdom,1,1
17234.0,149.89000000000001,1,14,182,United Kingdom,1,0
17235.0,550.06,2,24,24,United Kingdom,1,1
17236.0,916.13,6,88,12,United Kingdom,0,1
17237.0,314.69,2,18,10,United Kingdom,1,1
17238.0,3744.65,17,297,2,United Kingdom,0,1
17239.0,379.95,2,15,312,United Kingdom,1,0
17242.0,1135.04,2,30,107,United Kingdom,1,0
17243.0,8628.55,30,180,0,United Kingdom,0,1
17244.0,954.9,1,31,52,United Kingdom,1,0
17245.0,171.45,1,9,204,United Kingdom,1,0
17247.0,282.19,1,53,14,United Kingdom,1,1
17248.0,318.65,1,68,119,United Kingdom,1,0
17250.0,384.52,2,55,3,United Kingdom,1,1
17251.0,283.28000000000003,1,37,362,United Kingdom,1,0
17252.0,353.86,2,86,116,United Kingdom,1,0
17253.0,178.26,1,18,17,United Kingdom,1,1
17254.0,272.44,2,100,4,United Kingdom,1,1
17255.0,298.41,2,69,40,United Kingdom,1,0
17256.0,240.0,2,12,106,United Kingdom,1,0
17259.0,603.37,2,104,147,United Kingdom,1,0
17262.0,1253.3600000000001,5,9,51,United Kingdom,0,0
17263.0,63.440000000000005,1,23,207,United Kingdom,1,0
17265.0,562.9,2,106,138,United Kingdom,1,0
17266.0,310.64,3,60,1,United Kingdom,1,1
17267.0,317.62,2,37,126,United Kingdom,1,0
17268.0,763.64,4,3,107,United Kingdom,0,0
17272.0,2144.53,5,70,41,United Kingdom,0,0
17274.0,111.97999999999999,1,24,34,United Kingdom,1,1
17277.0,1065.3500000000001,2,67,227,United Kingdom,1,0
17278.0,246.04,1,15,240,United Kingdom,1,0
17279.0,187.82999999999998,1,8,57,United Kingdom,1,0
17282.0,1703.41,3,79,129,United Kingdom,1,0
17284.0,1641.68,7,229,59,United Kingdom,0,0
17286.0,153.92,1,44,21,United Kingdom,1,1
17287.0,1064.11,7,88,25,United Kingdom,0,1
17288.0,1419.73,7,118,8,United Kingdom,0,1
17289.0,936.16,4,86,31,United Kingdom,0,1
17290.0,525.24,2,92,3,United Kingdom,1,1
17291.0,550.8000000000001,1,1,307,United Kingdom,1,0
17293.0,1875.1100000000001,9,93,7,United Kingdom,0,1
17295.0,556.95,3,53,28,United Kingdom,1,1
17297.0,131.78,1,49,16,United Kingdom,1,1
17298.0,498.42,2,30,100,United Kingdom,1,0
17299.0,669.11,4,50,11,United Kingdom,0,1
17301.0,197.63,1,59,20,United Kingdom,1,1
17302.0,1119.93,6,68,14,United Kingdom,0,1
17303.0,250.04,1,53,360,United Kingdom,1,0
17306.0,8600.73,21,13,10,United Kingdom,0,1
17307.0,-152.64000000000001,1,1,364,United Kingdom,1,0
17309.0,82.75,1,11,94,United Kingdom,1,0
17311.0,1384.85,2,55,77,United Kingdom,1,0
17312.0,644.3,3,11,138,United Kingdom,1,0
17313.0,2288.13,2,24,17,United Kingdom,1,1
17314.0,2514.76,11,120,24,United Kingdom,0,1
17315.0,6204.46,43,259,0,United Kingdom,0,1
17317.0,2524.02,5,8,45,United Kingdom,0,0
17320.0,1200.6200000000001,3,57,99,United Kingdom,1,0
17321.0,700.86,2,94,7,United Kingdom,1,1
17323.0,908.99,9,125,14,United Kingdom,0,1
17324.0,990.23,4,43,17,United Kingdom,0,1
17325.0,96.8,1,6,279,United Kingdom,1,0
17329.0,523.11,2,29,13,United Kingdom,1,1
17330.0,363.9,2,5,22,United Kingdom,1,1
17331.0,175.2,1,1,123,United Kingdom,1,0
17333.0,494.25,1,28,85,United Kingdom,1,0
17334.0,306.6,3,11,300,United Kingdom,1,0
17337.0,1944.32,7,421,150,United Kingdom,0,0
17338.0,6612.18,10,390,16,United Kingdom,0,1
17339.0,243.36,2,9,93,United Kingdom,1,0
17340.0,11891.18,16,231,8,United Kingdom,0,1
17341.0,781.36,3,147,156,United Kingdom,1,0
17343.0,193.64,1,17,354,United Kingdom,1,0
17344.0,160.57,1,31,45,United Kingdom,1,0
17345.0,537.74,4,70,14,United Kingdom,0,1
17346.0,2611.58,16,299,3,United Kingdom,0,1
17347.0,228.96,1,1,85,United Kingdom,1,0
17348.0,1159.52,5,180,14,United Kingdom,0,1
17349.0,110.75,1,8,178,United Kingdom,1,0
17350.0,1256.19,5,66,7,United Kingdom,0,1
17351.0,587.15,3,22,35,United Kingdom,1,1
17353.0,1740.0,2,5,128,United Kingdom,1,0
17354.0,1393.06,1,15,50,United Kingdom,1,0
17356.0,178.22,1,19,311,United Kingdom,1,0
17357.0,388.14,2,41,23,United Kingdom,1,1
17358.0,365.85,2,55,302,United Kingdom,1,0
17359.0,127.86,1,13,10,United Kingdom,1,1
17360.0,585.79,3,113,16,United Kingdom,1,1
17361.0,488.2,3,26,48,United Kingdom,1,0
17362.0,312.23,2,30,238,United Kingdom,1,0
17364.0,4455.73,12,288,0,United Kingdom,0,1
17365.0,4801.56,8,278,12,United Kingdom,0,1
17367.0,168.4,1,33,237,United Kingdom,1,0
17368.0,1349.52,9,93,22,United Kingdom,0,1
17370.0,446.18,4,31,72,United Kingdom,0,0
17371.0,423.89,3,83,16,United Kingdom,1,1
17372.0,1342.68,8,215,40,United Kingdom,0,0
17373.0,646.92,4,47,39,United Kingdom,0,0
17374.0,495.77,2,24,218,United Kingdom,1,0
17375.0,372.5,4,65,189,United Kingdom,0,0
17376.0,203.2,2,23,70,United Kingdom,1,0
17377.0,3925.92,21,191,23,United Kingdom,0,1
17379.0,404.66,1,71,10,United Kingdom,1,1
17381.0,20272.43,30,40,8,United Kingdom,0,1
17382.0,65.4,1,2,64,United Kingdom,1,0
17383.0,199.29,1,49,3,United Kingdom,1,1
17384.0,336.4,2,12,18,United Kingdom,1,1
17385.0,261.11,1,42,14,United Kingdom,1,1
17386.0,2686.42,6,23,7,United Kingdom,0,1
17387.0,784.11,2,71,19,United Kingdom,1,1
17388.0,1259.56,4,13,77,United Kingdom,0,0
17389.0,31300.079999999998,43,48,0,United Kingdom,0,1
17391.0,508.8,2,2,163,United Kingdom,1,0
17392.0,457.91,2,53,306,United Kingdom,1,0
17394.0,203.86999999999998,1,4,218,United Kingdom,1,0
17396.0,7330.8,8,24,38,United Kingdom,0,0
17397.0,696.41,2,88,21,United Kingdom,1,1
17398.0,653.38,3,30,114,United Kingdom,1,0
17400.0,2129.96,5,175,125,United Kingdom,0,0
17402.0,2633.85,13,33,4,United Kingdom,0,1
17403.0,281.62,1,32,35,United Kingdom,1,1
17404.0,30300.82,18,111,3,Sweden,0,1
17405.0,967.22,5,77,0,United Kingdom,0,1
17406.0,1928.72,5,99,329,United Kingdom,0,0
17408.0,32.65,1,2,162,United Kingdom,1,0
17409.0,771.85,2,13,184,United Kingdom,1,0
17410.0,1214.72,5,57,15,United Kingdom,0,1
17411.0,748.94,4,41,11,United Kingdom,0,1
17412.0,1258.06,7,48,2,United Kingdom,0,1
17414.0,778.0,2,5,43,United Kingdom,1,0
17415.0,507.84,1,14,79,United Kingdom,1,0
17416.0,6838.34,9,186,29,United Kingdom,0,1
17418.0,463.46000000000004,2,29,41,United Kingdom,1,0
17419.0,4200.97,14,155,10,United Kingdom,0,1
17420.0,598.83,3,28,49,United Kingdom,1,0
17422.0,1853.1299999999999,10,93,15,United Kingdom,0,1
17423.0,663.63,4,26,44,United Kingdom,0,0
17425.0,759.17,2,42,18,United Kingdom,1,1
17426.0,5022.26,7,179,3,United Kingdom,0,1
17427.0,100.8,1,2,71,United Kingdom,1,0
17428.0,17078.45,33,255,0,United Kingdom,0,1
17429.0,512.12,4,36,120,United Kingdom,0,0
17430.0,265.76,2,14,32,United Kingdom,1,1
17431.0,403.3,1,41,312,United Kingdom,1,0
17432.0,365.76,2,44,17,United Kingdom,1,1
17433.0,303.15999999999997,1,53,87,United Kingdom,1,0
17434.0,2333.42,9,100,1,United Kingdom,0,1
17436.0,216.29999999999998,2,7,1,United Kingdom,1,1
17438.0,378.3,2,17,246,United Kingdom,1,0
17440.0,177.1,5,3,147,United Kingdom,0,0
17442.0,2210.2599999999998,10,97,28,United Kingdom,0,1
17443.0,534.24,1,1,219,Canada,1,0
17444.0,2940.04,3,132,147,Canada,1,0
17446.0,120.9,2,6,176,United Kingdom,1,0
17447.0,541.53,2,33,39,United Kingdom,1,0
17448.0,-4287.63,1,1,144,United Kingdom,1,0
17449.0,2504.86,8,178,1,United Kingdom,0,1
17450.0,187482.17,55,127,7,United Kingdom,0,1
17451.0,1648.95,10,83,0,United Kingdom,0,1
17453.0,486.71999999999997,2,19,17,United Kingdom,1,1
17454.0,517.53,4,57,191,United Kingdom,0,0
17455.0,131.7,1,8,203,United Kingdom,1,0
17456.0,249.86,1,17,364,United Kingdom,1,0
17457.0,1737.7,5,14,126,United Kingdom,0,0
17458.0,316.5,1,52,14,United Kingdom,1,1
17459.0,657.3,2,88,42,United Kingdom,1,0
17460.0,452.63,8,18,78,United Kingdom,0,0
17461.0,757.46,3,104,22,United Kingdom,1,1
17462.0,662.94,3,25,50,United Kingdom,1,0
17463.0,1881.36,6,162,15,United Kingdom,0,1
17464.0,289.96000000000004,1,9,157,United Kingdom,1,0
17466.0,763.28,2,41,9,United Kingdom,1,1
17468.0,137.0,2,5,9,United Kingdom,1,1
17469.0,1843.06,6,61,15,United Kingdom,0,1
17470.0,1125.07,5,67,44,United Kingdom,0,0
17472.0,710.29,3,142,190,United Kingdom,1,0
17475.0,194.37,1,14,78,United Kingdom,1,0
17480.0,506.51,2,29,73,United Kingdom,1,0
17481.0,1249.34,5,69,3,United Kingdom,0,1
17483.0,414.04,3,18,64,United Kingdom,1,0
17486.0,396.87,1,24,260,United Kingdom,1,0
17489.0,376.64,2,28,58,United Kingdom,1,0
17490.0,1926.8799999999999,11,64,0,United Kingdom,0,1
17491.0,3541.92,11,72,0,United Kingdom,0,1
17492.0,374.57,1,12,247,United Kingdom,1,0
17495.0,497.56,2,21,7,United Kingdom,1,1
17496.0,271.05,1,10,358,United Kingdom,1,0
17498.0,272.22,1,17,75,United Kingdom,1,0
17499.0,622.88,1,40,289,United Kingdom,1,0
17500.0,1138.0,3,3,16,United Kingdom,1,1
17501.0,288.6,2,18,220,United Kingdom,1,0
17502.0,689.1,4,25,8,United Kingdom,0,1
17503.0,558.96,2,36,2,United Kingdom,1,1
17504.0,2745.2799999999997,10,112,205,United Kingdom,0,0
17505.0,1145.84,2,48,161,United Kingdom,1,0
17506.0,294.29,2,14,69,United Kingdom,1,0
17507.0,605.58,2,79,261,United Kingdom,1,0
17508.0,387.31,1,22,280,Greece,1,0
17509.0,6100.74,11,75,57,United Kingdom,0,0
17510.0,308.48,1,20,24,United Kingdom,1,1
17511.0,88125.38,46,467,2,United Kingdom,0,1
17512.0,2920.04,11,61,28,United Kingdom,0,1
17513.0,513.2,1,6,71,United Kingdom,1,0
17514.0,208.65,1,40,127,United Kingdom,1,0
17515.0,639.02,4,49,30,United Kingdom,0,1
17516.0,768.08,5,113,14,United Kingdom,0,1
17517.0,153.94,1,11,308,United Kingdom,1,0
17519.0,1839.07,7,60,16,United Kingdom,0,1
17520.0,546.81,1,30,53,United Kingdom,1,0
17521.0,721.9599999999999,4,38,23,United Kingdom,0,1
17522.0,1070.71,5,59,1,United Kingdom,0,1
17523.0,652.74,4,25,10,United Kingdom,0,1
17524.0,145.0,1,6,360,United Kingdom,1,0
17525.0,422.70000000000005,1,9,359,United Kingdom,1,0
17526.0,706.7,8,17,0,United Kingdom,0,1
17527.0,888.86,6,45,53,United Kingdom,0,0
17528.0,3540.1,11,183,0,United Kingdom,0,1
17530.0,2385.0,10,306,0,United Kingdom,0,1
17531.0,293.45,2,15,120,United Kingdom,1,0
17534.0,223.36,1,9,53,United Kingdom,1,0
17535.0,164.4,1,13,279,United Kingdom,1,0
17536.0,76.5,1,3,176,United Kingdom,1,0
17537.0,897.62,2,74,29,United Kingdom,1,1
17538.0,98.42,1,9,25,United Kingdom,1,1
17540.0,570.4,3,20,8,United Kingdom,1,1
17542.0,170.75,1,24,269,United Kingdom,1,0
17545.0,645.96,3,122,42,United Kingdom,1,0
17547.0,-11.8,1,2,371,United Kingdom,1,0
17548.0,-141.48,3,12,217,United Kingdom,1,0
17549.0,148.86,2,5,23,United Kingdom,1,1
17550.0,267.16,3,42,196,United Kingdom,1,0
17551.0,306.84,1,39,358,United Kingdom,1,0
17552.0,909.96,6,45,42,United Kingdom,0,0
17553.0,1487.6,1,2,129,United Kingdom,1,0
17554.0,1952.45,5,58,0,United Kingdom,0,1
17555.0,483.26,2,101,19,United Kingdom,1,1
17556.0,157.9,1,6,205,United Kingdom,1,0
17557.0,541.46,3,27,13,United Kingdom,1,1
17560.0,854.95,5,22,94,United Kingdom,0,0
17561.0,167.62,1,44,18,United Kingdom,1,1
17562.0,1107.38,8,48,13,United Kingdom,0,1
17564.0,454.01,3,38,23,United Kingdom,1,1
17566.0,901.21,2,113,7,United Kingdom,1,1
17567.0,4012.56,10,110,6,United Kingdom,0,1
17569.0,344.14,1,29,331,United Kingdom,1,0
17571.0,1498.51,4,247,49,United Kingdom,0,0
17572.0,226.75000000000003,4,7,70,United Kingdom,0,0
17573.0,362.9,4,24,28,United Kingdom,0,1
17574.0,185.65,1,8,242,United Kingdom,1,0
17576.0,3457.78,22,245,7,United Kingdom,0,1
17578.0,124.74,2,5,190,United Kingdom,1,0
17579.0,440.2,4,46,4,United Kingdom,0,1
17580.0,215.72,3,43,252,United Kingdom,1,0
17581.0,10736.11,31,231,0,United Kingdom,0,1
17582.0,175.27,1,28,235,United Kingdom,1,0
17584.0,1227.3,3,30,6,United Kingdom,1,1
17585.0,1133.07,4,176,108,United Kingdom,0,0
17588.0,1240.2,3,19,99,United Kingdom,1,0
17589.0,2404.17,4,172,59,United Kingdom,0,0
17590.0,1479.22,3,162,1,United Kingdom,1,1
17591.0,2215.02,8,81,72,United Kingdom,0,0
17593.0,3911.56,6,190,3,United Kingdom,0,1
17594.0,993.18,2,42,84,United Kingdom,1,0
17595.0,388.79,2,68,11,United Kingdom,1,1
17596.0,2827.93,7,168,22,United Kingdom,0,1
17597.0,2044.3700000000001,1,55,213,United Kingdom,1,0
